"V8201","V8202","V8203","V8204","V8205","V8206","V8207","V8208","V8209","V8210","V8211","V8212","V8213","V8214","V8215","V8216","V8217","V8218","V8219","V8220","V8221","V8222","V8223","V8224","V8225","V8226","V8227","V8228","V8229","V8230","V8231","V8232","V8233","V8234","V8235","V8236","V8237","V8238","V8239","V8240","V8241","V8242","V8243","V8244","V8245","V8246","V8247","V8248","V8249","V8250","V8251","V8252","V8253","V8254","V8255","V8256","V8257","V8258","V8259","V8260","V8261","V8262","V8263","V8264","V8265","V8266","V8267","V8268","V8269","V8270","V8271","V8272","V8273","V8274","V8275","V8276","V8277","V8278","V8279","V8280","V8281","V8282","V8283","V8284","V8285","V8286","V8287","V8288","V8289","V8290","V8291","V8292","V8293","V8294","V8295","V8296","V8297","V8298","V8299","V8300","V8301","V8302","V8303","V8304","V8305","V8306","V8307","V8308","V8309","V8310","V8311","V8312","V8313","V8314","V8315","V8316","V8317","V8318","V8319","V8320","V8321","V8322","V8323","V8324","V8325","V8326","V8327","V8328","V8329","V8330","V8331","V8332","V8333","V8334","V8335","V8336","V8337","V8338","V8339","V8340","V8341","V8342","V8343","V8344","V8345","V8346","V8347","V8348","V8349","V8350","V8351","V8352","V8353","V8354","V8355","V8356","V8357","V8358","V8359","V8360","V8361","V8362","V8363","V8364","V8365","V8366","V8367","V8368","V8369","V8370","V8371","V8372","V8373","V8374","V8375","V8376","V8377","V8378","V8379","V8380","V8381","V8382","V8383","V8384","V8385","V8386","V8387","V8388","V8389","V8390","V8391","V8392","V8393","V8394","V8395","V8396","V8397","V8398","V8399","V8400","V8401","V8402","V8403","V8404","V8405","V8406","V8407","V8408","V8409","V8410","V8411","V8412","V8413","V8414","V8415","V8416","V8417","V8418","V8419","V8420","V8421","V8422","V8423","V8424","V8425","V8426","V8427","V8428","V8429","V8430","V8431","V8432","V8433","V8434","V8435","V8436","V8437","V8438","V8439","V8440","V8441","V8442","V8443","V8444","V8445","V8446","V8447","V8448","V8449","V8450","V8451","V8452","V8453","V8454","V8455","V8456","V8457","V8458","V8459","V8460","V8461","V8462","V8463","V8464","V8465","V8466","V8467","V8468","V8469","V8470","V8471","V8472","V8473","V8474","V8475","V8476","V8477","V8478","V8479","V8480","V8481","V8482","V8483","V8484","V8485","V8486","V8487","V8488","V8489","V8490","V8491","V8492","V8493","V8494","V8495","V8496","V8497","V8498","V8499","V8500","V8501","V8502","V8503","V8504","V8505","V8506","V8507","V8508","V8509","V8510","V8511","V8512","V8513","V8514","V8515","V8516","V8517","V8518","V8519","V8520","V8521","V8522","V8523","V8524","V8525","V8526","V8527","V8528","V8529","V8530","V8531","V8532","V8533","V8534","V8535","V8536","V8537","V8538","V8539","V8540","V8541","V8542","V8543","V8544","V8545","V8546","V8547","V8548","V8549","V8550","V8551","V8552","V8553","V8554","V8555","V8556","V8557","V8558","V8559","V8560","V8561","V8562","V8563","V8564","V8565","V8566","V8567","V8568","V8569","V8570","V8571","V8572","V8573","V8574","V8575","V8576","V8577","V8578","V8579","V8580","V8581","V8582","V8583","V8584","V8585","V8586","V8587","V8588","V8589","V8590","V8591","V8592","V8593","V8594","V8595","V8596","V8597","V8598","V8599","V8600","V8601","V8602","V8603","V8604","V8605","V8606","V8607","V8608","V8609","V8610","V8611","V8612","V8613","V8614","V8615","V8616","V8617","V8618","V8619","V8620","V8621","V8622","V8623","V8624","V8625","V8626","V8627","V8628","V8629","V8630","V8631","V8632","V8633","V8634","V8635","V8636","V8637","V8638","V8639","V8640","V8641","V8642","V8643","V8644","V8645","V8646","V8647","V8648","V8649","V8650","V8651","V8652","V8653","V8654","V8655","V8656","V8657","V8658","V8659","V8660","V8661","V8662","V8663","V8664","V8665","V8666","V8667","V8668","V8669","V8670","V8671","V8672","V8673","V8674","V8675","V8676","V8677","V8678","V8679","V8680","V8681","V8682","V8683","V8684","V8685","V8686","V8687","V8688","V8689","V8690","V8691","V8692","V8693","V8694","V8695","V8696","V8697","V8698","V8699","V8700","V8701","V8702","V8703","V8704","V8705","V8706","V8707","V8708","V8709","V8710","V8711","V8712","V8713","V8714","V8715","V8716","V8717","V8718","V8719","V8720","V8721","V8722","V8723","V8724","V8725","V8726","V8727","V8728","V8729","V8730","V8731","V8732","V8733","V8734","V8735","V8736","V8737","V8738","V8739","V8740"
"3","4347","9","0","0","0","0","0","1","0","0","0","0","0","1","0","75000","0","630","0","0","0","0","0","2400","0","0","2585","0","80","0","80","0","0","0","0","0","1000","0","160","0","160","0","0","0","800","0","2","4","3","27.20","4243","0","0","0","4680","0","2600","0","0","0","0","0","0","35000","0","0","0","0","0","0","1","4200","0","0","0","0","0","1800","0","0","0","41000","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","1","1","0","0","0","0","0","0","0","0","0","0","0","0","75","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1898","3875","3101","2601","2139","2914","1813","3468","5813","5032","4431","2643","2284","1720","420","18","4","38","1","35","2","14","1","3","35000","6","2","0","5","1","0","0","0","0","5","0","5","0","0","1","1","5","5","0","108","415","67","7","0.00","0","0.00","0.00","0.00","6","0.00","108","0","0","1","2","1","1","1","2","5","0","5","0","47","55","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","1","0","0","13","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","0","4","310","678","3","0.00","3.50","0","4","4","1","4","1","2","1","1","5","0","1","20","25","40","5","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","5","0","5","0","5","0","0","0","5","0","1","5","0","5","13","0","0","5","0","7","9","4","4","0","0","5","9","0","9","0","7","7","1","2","1","0","2","2","3","1","3","9","0","3","4","1","0","3","2","7","1","14","14","0","0","13","0","0","0","0","0","5","0","0","0","1","3","4","6814","37","0","0","0","0","0","0","0","0","0","0","0","41150","35000","9.70","1414","13.54","4.20","3","3","3","3","1","0","0","0","12500","6","0.7","2","3","3","6","6","1","8","7","0","0","0","2","0","0","0","0","0","1","2","271","0","24","0","0.00","0","1","0","0","0","0","0","0","0","0","9218"
"3","4348","9","0","0","0","0","0","1","0","0","0","0","0","1","0","50000","0","149","0","0","0","0","0","604","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","5.40","1648","0","0","0","1040","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1283","0","0","0","1283","0","1","2","1","0","0","0","0","3437","0","0","0","0","0","0","0","0","3437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2438","2810","2594","963","1831","1301","5188","3750","2137","146","3415","2048","1672","1033","420","20","1","77","2","0","0","0","1","1","2000","5","3","0","5","1","0","0","0","0","5","0","5","0","0","6","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","5","0","5","0","5","0","5","0","0","0","1","1","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","34","0","34","0","6","7","1","0","0","0","0","0","5","1","1","34","0","2","2","5","5","1","9","2","5","20","0","63","0","12","0","0","0","5","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4720","0","2.86","337","0.00","0.00","3","2","2","2","3","0","0","0","10000","6","0.2","1","7","0","4","0","3","0","1","0","0","0","0","0","0","0","0","0","1","2","271","3","32","0","0.00","0","2","0","0","0","0","0","0","0","0","4359"
"3","4349","31","0","0","0","0","0","1","0","0","0","0","0","1","0","31500","3","540","2","0","0","0","0","900","2","0","2548","0","0","0","0","0","0","0","0","0","1248","0","0","0","0","0","0","0","0","0","2","3","3","20.60","3374","0","0","0","5200","0","1300","0","0","0","0","0","9274","0","0","0","0","0","0","0","1","1400","0","0","6726","0","0","0","0","0","0","17400","0","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1900","2735","1777","1217","3206","1814","170","4220","3363","3445","1898","3694","5381","1635","421","15","3","50","1","50","1","15","1","2","50000","8","2","3","5","1","0","0","0","0","5","0","5","0","0","1","3","0","0","0","0","245","69","3","0.00","0","0.00","10.00","0.00","0","0.00","216","0","0","5","0","5","0","5","0","5","0","5","0","52","49","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","1","0","0","0","5","0","2","70","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","5","0","36","305","937","1","1.17","0.00","0","36","0","5","0","5","0","5","0","5","0","5","0","52","24","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","1","2","5","0","5","0","0","0","5","0","1","5","0","5","12","5","0","0","0","4","2","25","16","9","0","5","31","0","31","0","5","4","1","2","0","0","1","0","1","1","3","31","0","1","1","1","0","3","2","4","1","26","26","0","0","12","0","0","0","5","0","0","0","0","0","1","7","3","1527","21","0","0","0","0","0","0","0","0","0","0","0","17400","9274","5.16","1125","3.64","1.12","1","1","1","1","1","0","0","3","3938","8","0.4","2","4","4","4","4","1","4","3","0","0","0","0","1","0","0","0","0","1","2","271","5","16","0","0.00","0","1","0","0","0","0","0","0","0","0","7316"
"3","4350","34","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1200","0","0","0","1716","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","18.90","2948","4","185","0","0","0","240","0","2220","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","3","3924","0","0","0","0","0","0","0","0","0","0","0","0","3924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","295","2988","3612","793","3059","2053","3325","2569","3740","1082","759","182","6026","1405","421","15","4","22","2","0","3","1","5","0","0","5","1","0","1","5","1","5","0","0","5","0","5","0","0","6","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","9","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","5","0","5","0","5","0","5","0","0","0","5","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","34","0","1","0","9","7","5","2","1","0","2","2","6","1","3","34","0","9","9","5","5","1","2","4","5","1","1","0","0","12","0","0","0","1","2","0","0","1","1","1","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3924","0","1.33","983","0.00","0.00","2","2","2","3","1","0","0","0","2400","4","0.8","1","1","0","5","0","2","0","0","1","2","0","0","0","0","0","0","0","2","3","81","5","5","0","0.00","0","2","0","0","0","0","0","0","0","0","9250"
"3","4351","34","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1740","0","0","0","1440","0","250","1440","0","0","0","320","0","0","0","600","0","0","0","0","0","0","0","0","0","0","0","2","4","3","21.80","3401","4","195","0","960","0","144","0","585","0","3","0","0","6800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6800","0","4","4","2","327","0","0","0","0","0","0","0","0","0","0","0","0","327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","443","596","1188","428","501","121","3271","1091","395","957","3301","1221","2867","5783","420","15","4","21","1","22","2","1","1","1","6000","5","3","0","1","5","1","5","0","0","1","3","5","0","0","1","1","5","5","0","19","604","289","3","0.00","0","0.00","4.25","6.37","0","0.00","19","0","0","5","0","1","4","1","1","5","0","1","15","32","45","5","5","0","0","0.00","0","0","9","81","22","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","9","0","5","0","0","1","1","3","1","6.40","5","5","0","0","0","12","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","1","1","3","1","0","0","5","0","5","0","5","0","5","0","0","0","5","0","1","5","0","5","12","5","0","0","0","1","3","1","0","75","1","5","34","0","34","0","5","6","1","1","0","0","1","1","6","5","2","34","0","2","3","5","5","3","4","3","5","1","1","0","0","9","0","0","0","5","0","0","0","1","7","1","3","4","-400","0","0","0","0","0","0","0","0","0","0","0","0","7127","6800","2.10","1134","4.72","0.00","2","2","2","2","1","0","0","0","3480","5","0.8","2","1","1","3","4","1","1","0","2","0","0","0","0","0","0","0","0","1","1","62","6","15","0","0.00","0","1","0","0","0","0","0","0","0","0","9218"
"3","4352","15","0","0","0","0","0","1","2","1","2","3","2","1","0","10000","0","434","2","0","0","0","0","1200","0","0","2000","0","0","0","80","0","0","0","0","0","1960","0","0","0","0","0","0","0","0","0","2","6","5","42.80","7991","0","0","0","5200","0","1300","0","0","0","0","0","0","15000","0","0","0","0","0","0","0","25000","0","0","0","0","0","0","0","0","0","40000","500","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1665","1","6","0","0","0","0","0","0","0","0","0","0","0","0","333","1665","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","122","1993","105","2751","2687","37","3131","2904","2013","5824","311","1821","5675","4326","422","21","6","40","1","32","4","6","1","2","20000","5","1","0","5","1","0","0","0","0","1","7","5","0","0","1","1","5","5","0","24","962","838","3","0.00","0","0.00","7.15","99.99","0","0.00","24","0","0","5","0","1","1","1","1","5","0","5","0","50","40","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","1","0","0","22","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","0","72","343","838","3","0.00","8.50","0","72","0","5","0","5","0","1","3","5","0","5","0","49","40","5","5","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","5","0","5","0","1","2","5","0","5","0","1","5","0","1","16","0","0","1","5","6","6","14","14","0","0","5","34","0","34","0","7","9","5","5","4","3","4","3","7","5","1","34","0","6","8","1","0","3","4","4","1","17","17","0","0","12","0","0","0","1","3","0","0","0","0","1","7","9","6890","37","0","0","0","0","0","0","0","0","0","0","0","41665","15000","5.21","2003","7.50","12.76","2","2","2","2","2","1","1","1","2000","3","1.2","2","3","2","5","7","1","8","3","0","0","2","0","2","0","0","0","0","1","3","51","7","16","0","0.00","0","6","0","0","0","0","0","0","0","0","13075"
"3","4353","35","0","0","0","0","0","1","0","0","0","0","0","1","0","120000","0","180","0","0","0","0","0","2000","0","0","1940","0","0","0","0","0","0","0","720","0","980","0","0","0","0","0","0","0","0","0","2","4","4","30.60","4774","0","0","0","3380","0","2600","0","0","0","0","0","0","42800","0","0","0","0","0","0","0","4000","0","0","0","0","0","0","0","0","0","46800","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1200","1","1","1800","1","1","0","0","0","0","0","0","0","0","0","768","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1055","4055","4406","3919","4132","2614","2955","2333","2680","3768","3185","3600","649","4207","422","29","4","42","1","41","1","17","1","4","60000","5","1","0","5","1","0","0","0","0","5","0","5","0","0","1","1","5","1","1","1","561","187","3","0.00","0","0.00","12.67","19.00","0","0.00","1","4","1","5","0","5","0","1","2","5","0","1","18","32","61","5","5","0","0","0.00","0","0","9","81","23","0","1","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","4","0","5","0","0","5","1","1","1","25.50","1","0","0","0","0","45","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","0","24","90","877","1","5.00","0.00","0","24","0","5","0","5","0","1","2","5","0","5","0","50","10","5","1","12","12","40","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","5","0","5","0","5","0","0","0","5","0","1","5","0","5","13","0","0","5","0","4","4","5","2","25","0","5","35","0","35","0","8","5","1","6","4","0","2","2","6","1","1","35","0","2","2","1","0","1","2","2","1","14","14","0","0","12","0","0","0","1","2","0","0","0","0","1","8","4","8557","43","0","0","0","0","0","0","0","0","0","0","0","49800","42800","10.43","1591","22.06","4.08","3","3","3","3","1","0","0","0","24000","4","0.8","3","3","3","5","6","1","9","7","0","0","0","0","1","0","1","0","0","1","2","231","0","34","0","0.00","0","1","0","0","0","0","0","0","0","0","9528"
"3","4354","29","0","0","0","0","0","1","0","0","0","0","0","1","0","150000","0","2500","0","0","0","0","0","2000","0","0","2711","0","0","0","0","0","0","0","0","0","1764","0","12","0","24","0","0","0","0","0","2","4","4","27.60","4306","0","0","0","7800","0","1200","0","0","0","0","0","0","42000","0","0","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","50000","0","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9000","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1300","9000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2047","1594","2214","423","1745","493","2247","2028","2840","3324","882","1513","3492","3921","417","17","4","56","1","52","0","0","1","5","70000","8","1","0","5","1","0","0","0","0","5","0","5","0","0","1","1","5","5","0","300","245","748","1","15.27","5","0.00","0.00","0.00","0","0.00","96","0","0","5","0","5","0","1","3","5","0","5","0","49","55","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","5","1","0","22","5","0","2","70","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","0","18","372","339","1","4.00","0.00","0","12","0","1","1","1","1","1","1","5","0","5","0","50","35","5","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","5","0","5","0","5","0","0","0","5","0","1","5","0","5","12","5","0","0","0","2","2","11","11","0","0","5","0","0","0","0","5","1","5","14","12","11","3","0","8","1","2","31","0","3","4","1","0","3","2","2","1","32","32","0","0","17","0","0","0","0","0","1","5","0","0","1","2","4","10268","43","965","19","0","0","0","0","0","0","0","0","965","59000","42000","13.70","1435","15.49","4.54","1","1","6","6","2","0","0","0","18750","7","0.5","4","5","4","7","4","1","9","8","0","0","0","0","0","0","0","0","2","1","4","172","1","32","0","0.00","0","1","0","0","0","0","0","0","0","0","9375"
"3","4355","19","0","0","0","0","0","1","0","0","0","0","0","1","0","250000","0","860","0","0","0","0","0","540","0","0","2499","0","0","0","0","0","0","0","0","0","1120","0","0","0","0","0","0","0","0","0","2","2","2","14.00","2962","0","0","0","1040","0","520","0","0","0","0","0","0","18300","0","0","0","0","0","0","0","5000","0","0","0","0","0","7000","0","0","0","30300","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2047","1594","2214","423","1745","493","2247","2028","2840","3324","882","1513","5887","20","419","17","2","28","1","27","0","0","1","2","35000","7","4","0","5","1","0","0","0","0","1","5","5","0","0","1","1","5","5","0","36","191","798","7","0.00","0","0.00","0.00","0.00","4","0.00","36","0","0","5","0","5","0","1","1","5","0","5","0","51","49","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","5","5","1","50","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","191","798","30","37","5","4","1","5","0","1","0","0","5","0","5","0","5","0","5","0","0","0","5","0","1","5","0","5","14","0","0","9","0","9","9","7","3","31","0","5","19","0","32","0","9","7","1","0","0","0","0","0","1","5","2","19","0","3","4","5","5","5","6","5","5","8","3","25","0","16","0","0","0","0","0","1","5","1","3","1","2","2","5618","32","0","0","0","0","0","0","0","0","0","0","0","30300","18300","10.23","801","7.32","4.46","3","3","3","3","1","0","0","0","35714","8","0.3","2","2","2","7","6","1","7","7","0","0","0","0","0","0","0","0","0","1","4","172","6","14","0","0.00","0","1","0","0","0","0","0","0","0","0","6086"
"3","4356","31","0","0","0","0","0","1","0","0","0","0","0","1","0","120000","0","3600","0","0","0","0","0","2400","0","0","2200","0","0","0","560","0","0","0","0","0","337","0","120","0","0","0","0","0","0","0","2","2","2","13.20","2793","0","0","0","5200","0","2600","0","0","0","0","0","0","65000","0","10000","0","0","0","0","0","1000","0","0","0","0","0","10000","0","0","0","86000","30000","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1947","3790","3045","2316","2730","3755","2735","4278","1568","529","2553","2374","2043","4562","419","25","2","49","1","47","0","0","1","3","30000","8","1","0","5","1","0","0","0","0","5","0","1","2","2","1","2","5","5","0","270","245","527","1","26.00","5","0.00","0.00","0.00","0","0.00","36","0","0","5","0","1","7","1","1","5","0","5","0","44","50","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","5","1","0","27","5","0","2","62","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","24","364","858","3","0.00","4.75","0","24","0","1","3","5","0","5","0","5","0","5","0","13","25","5","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","1","1","5","0","1","2","1","2","5","0","1","5","0","5","17","0","0","1","1","5","3","4","3","25","0","5","0","0","31","0","3","4","5","8","6","0","2","0","0","5","3","31","0","2","4","5","1","5","4","4","1","25","25","0","0","16","0","0","0","0","0","1","5","0","0","1","1","4","23804","54","0","0","0","0","0","0","0","0","0","0","0","86000","75000","30.79","755","34.09","2.97","1","1","6","1","1","0","0","0","15000","8","0.3","2","4","4","7","8","1","9","9","0","0","0","0","0","0","0","0","0","1","4","182","1","40","0","0.00","0","1","0","0","0","0","0","0","0","0","6086"
