"V6301","V6302","V6303","V6304","V6305","V6306","V6307","V6308","V6309","V6310","V6311","V6312","V6313","V6314","V6315","V6316","V6317","V6318","V6319","V6320","V6321","V6322","V6323","V6324","V6325","V6326","V6327","V6328","V6329","V6330","V6331","V6332","V6333","V6334","V6335","V6336","V6337","V6338","V6339","V6340","V6341","V6342","V6343","V6344","V6345","V6346","V6347","V6348","V6349","V6350","V6351","V6352","V6353","V6354","V6355","V6356","V6357","V6358","V6359","V6360","V6361","V6362","V6363","V6364","V6365","V6366","V6367","V6368","V6369","V6370","V6371","V6372","V6373","V6374","V6375","V6376","V6377","V6378","V6379","V6380","V6381","V6382","V6383","V6384","V6385","V6386","V6387","V6388","V6389","V6390","V6391","V6392","V6393","V6394","V6395","V6396","V6397","V6398","V6399","V6400","V6401","V6402","V6403","V6404","V6405","V6406","V6407","V6408","V6409","V6410","V6411","V6412","V6413","V6414","V6415","V6416","V6417","V6418","V6419","V6420","V6421","V6422","V6423","V6424","V6425","V6426","V6427","V6428","V6429","V6430","V6431","V6432","V6433","V6434","V6435","V6436","V6437","V6438","V6439","V6440","V6441","V6442","V6443","V6444","V6445","V6446","V6447","V6448","V6449","V6450","V6451","V6452","V6453","V6454","V6455","V6456","V6457","V6458","V6459","V6460","V6461","V6462","V6463","V6464","V6465","V6466","V6467","V6468","V6469","V6470","V6471","V6472","V6473","V6474","V6475","V6476","V6477","V6478","V6479","V6480","V6481","V6482","V6483","V6484","V6485","V6486","V6487","V6488","V6489","V6490","V6491","V6492","V6493","V6494","V6495","V6496","V6497","V6497_A","V6498","V6498_A","V6499","V6500","V6501","V6502","V6503","V6504","V6505","V6506","V6507","V6508","V6509","V6510","V6511","V6512","V6513","V6514","V6515","V6516","V6517","V6518","V6519","V6520","V6521","V6522","V6523","V6524","V6525","V6526","V6527","V6528","V6529","V6530","V6531","V6532","V6533","V6534","V6535","V6536","V6537","V6538","V6539","V6540","V6541","V6542","V6543","V6544","V6545","V6546","V6547","V6548","V6549","V6550","V6551","V6552","V6553","V6554","V6555","V6556","V6557","V6558","V6559","V6560","V6561","V6562","V6563","V6564","V6565","V6566","V6567","V6568","V6569","V6570","V6571","V6572","V6573","V6574","V6575","V6576","V6577","V6578","V6579","V6580","V6581","V6582","V6583","V6584","V6585","V6586","V6587","V6588","V6589","V6590","V6591","V6592","V6593","V6594","V6595","V6596","V6596_A","V6597","V6597_A","V6598","V6599","V6600","V6601","V6602","V6603","V6604","V6605","V6606","V6607","V6608","V6609","V6610","V6611","V6612","V6613","V6614","V6615","V6616","V6617","V6618","V6619","V6620","V6621","V6622","V6623","V6624","V6625","V6626","V6627","V6628","V6629","V6630","V6631","V6632","V6633","V6634","V6635","V6636","V6637","V6638","V6639","V6640","V6641","V6642","V6643","V6644","V6645","V6646","V6647","V6648","V6649","V6650","V6651","V6652","V6653","V6654","V6655","V6656","V6657","V6658","V6659","V6660","V6661","V6662","V6663","V6664","V6665","V6666","V6667","V6668","V6669","V6670","V6671","V6672","V6673","V6674","V6675","V6676","V6677","V6678","V6679","V6680","V6681","V6682","V6683","V6684","V6685","V6686","V6687","V6688","V6689","V6690","V6691","V6692","V6693","V6694","V6695","V6696","V6697","V6698","V6699","V6700","V6701","V6702","V6703","V6704","V6705","V6706","V6707","V6708","V6709","V6710","V6711","V6712","V6713","V6714","V6715","V6716","V6717","V6718","V6719","V6720","V6721","V6722","V6723","V6724","V6725","V6726","V6727","V6728","V6729","V6730","V6731","V6732","V6733","V6734","V6735","V6736","V6737","V6738","V6739","V6740","V6741","V6742","V6743","V6744","V6745","V6746","V6747","V6748","V6749","V6750","V6751","V6752","V6753","V6754","V6755","V6756","V6757","V6758","V6759","V6760","V6761","V6762","V6763","V6764","V6765","V6766","V6767","V6768","V6769","V6770","V6771","V6772","V6773","V6774","V6775","V6776","V6777","V6778","V6779","V6780","V6781","V6782","V6783","V6784","V6785","V6786","V6787","V6788","V6789","V6790","V6791","V6792","V6793","V6794","V6795","V6796","V6797","V6798","V6799","V6800","V6801","V6802","V6803","V6804","V6805","V6806","V6807","V6808","V6809","V6810","V6811","V6812","V6813","V6814","V6815","V6816"
"3","2245","12","0","0","0","0","0","1","0","0","0","0","0","1","0","24","100","70000","0","0","0","0","0","1200","0","0","0","0","0","0","760","0","100","200","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","11.70","2480","1040","0","260","0","0","0","0","0","0","0","0","2600","0","780","0","0","0","0","0","0","20","0","0","0","0","0","2800","0","0","0","0","0","0","0","0","0","0","0","0","3500","0","0","0","6300","2500","2","18","14","0","0","0","0","4800","12000","0","0","0","0","0","0","0","16800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1109","2599","2416","2855","747","3213","2845","5254","3374","1799","476","6160","25","2","30","2","66","1","60","0","0","1","1","0","0","0","1","2","16000","1","5","5","1","1","5","0","0","0","5","0","0","5","0","0","1","3","4","0","0","0","0","0","245","0","229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","77","1","19","88","99","99","1","0","5","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","1","0","0","1","20","5","0","1","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","1","8","1","1","5","0","5","1","1","0","1","4","6","5","0","0","1","9","0","5","1","5","5","0","5","12","1","2","0","0","2","3","27","21","50","0","5","12","0","12","0","1","9","5","26","23","21","4","0","1","5","2","12","0","1","1","5","5","5","8","4","1","42","42","0","0","12","0","0","0","1","2","0","0","0","0","1","5","23100","2800","16800","9.31","669","28.00","0.00","2","2","2","2","1","0","0","0","14000","6","0.4","2","6","5","5","5","0","1","7","8","0","0","0","0","0","0","0","0","0","1","2","1","32","0","0","0","0","0","0","1","300","2245","2","3947"
"3","2246","21","0","0","0","1","0","1","5","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3060","0","0","0","0","0","1000","2","0","0","0","0","0","0","80","0","217","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","7.50","2280","0","0","416","0","0","0","0","0","0","0","0","780","0","312","0","0","0","0","0","0","0","0","0","0","0","0","1140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1140","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5065","2138","3565","4590","4544","1726","3195","338","571","5690","378","4432","28","2","30","1","32","1","0","0","0","1","1","0","0","0","1","1","0","5","0","2","3","8","0","0","0","3","1","12","7","5","0","0","5","0","3","0","0","0","0","0","430","0","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","51","11.00","5","1","1","1","4.50","1","12.10","0","13","1","51","32","9","79","5","0","5","0","5","0","5","0","1","2","50","20","99","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","2","0","8","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","1","5","0","5","1","1","4","5","0","0","5","0","0","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","1","1","0","21","0","6","4","9","11","10","9","6","5","6","5","3","21","0","1","1","5","5","1","9","4","5","7","7","0","0","12","0","0","0","1","2","0","0","1","3","1","4","1140","1140","0","0.50","468","1.14","0.00","2","2","3","2","1","0","0","2","15300","3","0.5","1","2","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","2","4","7","4","0","0","0","0","0","0","8","459","2246","2","3516"
"3","2247","4","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","89000","0","24500","0","2148","0","400","0","0","0","0","0","0","250","0","0","0","2423","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6.90","2104","0","0","182","0","0","0","0","0","0","0","0","1040","0","2860","0","0","0","0","0","0","0","0","0","0","0","0","27051","0","0","0","0","0","0","0","0","0","0","0","0","9500","0","0","0","36551","2500","2","10535","50","0","0","0","0","0","300","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1435","2310","3922","2767","4345","3105","48","87","3092","1777","1693","5752","39","2","10","1","54","1","0","0","0","1","5","0","0","0","1","1","7500","5","0","3","3","1","1","23","5","0","5","0","0","5","0","0","5","0","1","1","5","5","0","20","202","71","707","9","7","7","1","6","1","5","0","5","0","1","1","5","0","5","0","51","47","5","1","8.98","5","0.00","0.00","0.00","0","0.00","5","0","0","0.00","0","0","1","0.00","1","0","0","0","0","17","4","5","0","1","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","3","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","1","1","1","1","5","1","1","0","1","4","0","5","0","0","1","1","10","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","21","0","19","0","2","6","5","17","15","7","3","0","1","1","3","4","0","1","2","5","5","3","6","3","5","30","30","0","0","16","0","0","0","0","0","1","5","0","0","1","3","36851","27051","300","17.51","431","11.16","0.00","4","4","2","3","1","0","0","0","29667","4","0.3","1","4","0","7","0","0","4","9","9","0","0","0","0","0","0","0","0","0","1","2","2","32","0","0","0","0","0","0","2","444","2247","2","3516"
"3","2248","4","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","11500","0","0","0","0","0","9999","0","0","0","0","0","0","228","0","5","30","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","11.70","2480","1440","2","208","0","0","0","0","0","0","0","0","2340","0","132","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","0","1400","0","0","0","1700","0","2","0","0","0","0","0","0","4752","0","0","0","0","0","0","0","0","4752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2298","1176","962","1422","1825","1359","1454","4632","2525","10","3618","5752","40","2","15","2","70","1","71","0","0","1","3","0","0","0","1","1","2000","5","0","4","4","1","5","0","0","0","5","0","0","8","0","0","1","3","4","0","0","0","0","0","755","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","70","1","51","61","15","10","1","0","5","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","1","0","0","1","99","4","0","1","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","1","1","5","0","5","0","0","0","5","1","5","1","1","1","0","5","0","0","1","10","0","5","1","5","1","5","5","9","5","0","0","0","2","2","21","20","50","2","5","40","0","40","0","8","7","1","0","0","0","0","0","2","1","1","40","0","1","1","1","0","3","2","2","5","49","49","0","0","8","0","0","0","5","0","0","0","0","0","1","3","6452","300","4752","2.60","669","2.00","0.00","4","2","2","2","3","0","0","1","2875","5","0.5","2","6","6","2","3","0","1","1","2","0","0","0","0","0","0","0","0","0","1","4","0","34","0","0","0","0","0","0","1","444","2248","2","3947"
"3","2249","4","0","0","0","0","0","1","0","0","0","0","0","1","0","30","500","100000","0","18000","0","1992","0","350","0","0","0","0","0","0","420","0","120","1000","2205","0","0","0","160","0","0","0","0","0","0","0","590","0","0","0","0","0","0","0","0","0","0","0","2","3","3","18.60","3050","1300","0","520","0","0","0","0","0","0","0","0","3120","0","780","0","0","0","0","0","0","0","0","0","0","0","11103","0","0","0","0","0","0","0","4755","0","0","13142","0","0","4300","0","0","0","33300","0","3","6884","36","0","0","0","0","0","0","0","0","2400","0","0","0","0","2400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2180","1087","3547","2721","2965","2506","5286","1890","5010","5102","4684","5752","41","2","22","3","32","1","32","1","5","1","1","0","0","0","1","4","25000","1","3","7","1","1","1","22","5","0","5","0","0","1","2","3","1","9","1","2","5","5","0","51","415","51","67","60","0","0","0","0","0","5","0","1","2","1","1","5","0","5","0","49","45","5","3","0.00","0","0.00","15.00","99.99","0","0.00","5","0","0","0.00","0","0","1","15.00","1","0","0","0","0","0","0","1","9","5","4","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0","19","0","42","0","24","0","0","5","0","5","0","1","1","5","0","5","0","51","10","5","7","0.00","0.00","7","1","45","2","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","25","10","5","5","1","2","3","0","0","0","0","0","0","0","0","5","0","1","2","5","0","0","0","5","0","5","0","5","0","0","0","5","1","1","0","1","1","4","1","4","0","5","0","0","5","1","5","5","0","5","16","0","0","1","5","6","7","9","4","25","0","5","0","0","4","0","1","1","1","6","0","0","1","1","2","5","1","4","0","1","1","5","5","1","7","7","5","11","8","30","0","17","0","0","0","0","0","1","1","0","0","1","4","35700","11103","2400","11.70","1016","5.04","8.06","4","4","6","4","1","0","0","0","14286","7","0.4","2","2","2","8","7","0","1","8","9","0","1","0","0","0","0","0","0","0","1","4","5","18","0","0","0","0","0","0","1","444","2249","2","5284"
"3","2250","10","0","0","0","0","0","1","1","1","3","0","0","1","0","16","330","24000","0","6667","0","1223","0","155","0","0","0","0","0","0","1040","0","0","0","2305","0","0","0","160","0","0","0","0","0","163","0","20","0","0","0","0","0","0","0","0","0","0","0","2","5","4","31.10","4499","2808","0","0","0","312","0","0","0","0","0","0","4420","0","624","0","0","0","0","0","0","0","0","0","0","0","8653","0","0","2000","0","0","0","0","80","0","0","6347","0","0","0","0","0","0","17080","100","4","1827","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6469","239","920","2167","2473","2378","2975","1456","1248","931","2900","6880","2","2","65","5","38","1","33","3","1","1","1","0","0","0","1","3","14000","1","2","5","1","1","1","8","1","0","5","0","0","5","0","0","5","0","1","3","0","0","0","51","410","51","69","8","10","4","1","1","1","5","0","1","2","1","1","5","0","5","0","49","45","5","7","0.00","0","0.00","0.00","0.00","7","99.99","1","51","1","15.00","99","99","5","0.00","0","0","5","1","0","18","4","5","0","1","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","264","0","619","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","45","61","2","10","5","4","5","0","0","1","0","0","1","54","0","1","5","1","4","0","0","0","0","0","0","0","0","0","5","0","1","2","5","0","0","0","5","0","5","0","1","1","5","0","5","5","0","1","1","4","97","5","0","0","1","2","0","5","1","5","5","0","5","9","5","0","0","0","2","2","3","0","25","0","5","10","0","10","0","5","7","1","5","1","0","2","1","6","1","3","10","0","1","1","1","0","3","2","2","5","16","16","0","0","12","0","0","0","1","2","0","0","0","0","1","3","17080","10653","0","3.80","1536","4.62","4.00","3","3","3","3","1","0","0","0","4800","4","1.0","2","3","2","5","3","0","1","5","3","1","0","1","0","1","0","0","0","0","1","2","1","5","0","0","0","0","0","0","1","227","2250","2","6610"
"3","2251","10","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","45900","0","25200","0","3396","0","474","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1170","0","0","0","0","0","0","0","0","0","78","0","2","2","2","13.20","2798","520","0","104","0","0","0","0","0","0","0","0","2860","0","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2200","0","0","0","0","0","137","0","0","0","2337","0","2","0","0","0","0","0","0","4128","2916","0","0","0","0","0","0","0","7044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2128","2699","3440","3249","328","4370","2974","907","1247","210","2901","6880","1","2","25","2","52","1","50","0","0","5","0","0","0","0","1","2","10000","5","0","7","1","1","1","20","5","0","5","0","0","5","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","0","0","0","1","1","1","5","5","0","41","310","61","669","60","0","0","5","0","5","0","1","13","5","0","5","0","40","30","5","3","0.00","2.90","0","5","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","10","2","0","1","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","5","1","1","0","1","1","3","1","1","0","5","0","0","5","1","5","1","1","5","9","5","0","0","0","2","2","25","15","50","2","5","45","0","45","0","1","9","5","22","21","18","4","3","1","5","3","8","0","1","2","5","1","1","4","2","1","25","25","0","0","9","0","0","0","5","0","0","0","0","0","1","3","9381","0","7044","3.35","755","0.00","1.88","3","3","3","3","2","0","0","0","6557","8","0.3","2","4","4","3","3","0","1","3","2","0","0","0","0","0","0","0","0","0","1","3","1","34","0","0","0","0","0","0","1","227","2251","2","4396"
"3","2252","13","0","0","0","0","0","1","0","0","0","0","0","1","0","5","60","10000","0","8000","0","1709","0","160","0","0","0","0","0","0","1900","0","6","70","2185","1","0","0","80","0","0","0","0","0","160","0","2352","0","80","0","0","0","0","0","0","0","98","0","2","7","5","43.70","6118","1092","0","364","0","1092","0","0","0","0","0","0","3900","0","240","0","0","0","0","0","0","30","0","0","0","0","0","14000","0","0","0","0","165","0","3900","0","0","0","0","165","0","0","0","0","18230","0","7","1531","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","728","1560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2292","1294","597","129","282","956","5045","3602","3529","923","862","8912","14","2","30","7","42","1","39","5","4","1","1","0","0","0","1","2","25000","1","4","6","1","1","1","11","5","0","5","0","0","5","0","0","1","5","1","1","5","1","1","61","706","31","197","156","0","0","0","0","0","5","0","1","1","1","3","5","0","5","0","48","40","1","3","0.00","0","0.00","4.74","7.11","0","0.00","1","75","1","99.99","99","99","5","0.00","0","0","1","0","0","12","4","5","0","1","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","0","75","915","61","669","1","3","4","1","2","5","0","1","1","5","0","5","0","49","48","5","3","0.00","2.90","0","5","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","21","7","1","1","1","2","3","0","99","5","0","5","0","5","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","1","1","5","1","1","3","4","5","0","0","5","0","0","1","1","5","5","0","5","9","5","0","0","0","0","0","12","12","0","0","5","16","0","16","0","8","9","1","12","10","7","5","3","3","1","2","16","0","2","2","5","5","1","1","2","5","21","21","0","0","9","0","0","0","5","0","0","0","0","0","1","1","19790","14165","0","3.23","2045","6.48","1.66","2","3","3","3","3","0","1","0","1667","4","1.2","2","3","3","3","3","0","1","6","2","0","1","3","1","0","0","0","0","0","1","4","1","28","0","0","0","0","0","0","1","363","2252","2","10766"
"3","2253","13","0","0","0","0","0","1","0","0","0","0","0","1","0","3","100","60000","0","29000","0","3504","0","9999","0","0","0","0","0","0","1080","0","0","0","1880","0","0","0","0","0","0","0","80","0","57","0","2046","0","0","0","48","0","0","0","0","0","207","0","2","2","2","13.40","2841","520","0","208","0","0","0","0","0","0","0","0","2080","0","780","0","0","0","0","0","0","0","0","0","0","0","0","14000","0","0","0","0","0","0","10700","0","0","0","0","0","0","0","0","0","24700","0","2","4216","32","0","0","0","0","0","0","400","0","0","0","0","0","0","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","830","1629","1342","1148","3305","2579","2623","2168","405","849","4377","8912","24","2","23","2","37","1","26","0","0","5","0","0","0","0","1","2","35000","1","4","7","1","1","1","26","5","0","5","0","0","5","0","0","5","0","1","1","5","1","1","62","653","32","219","168","0","0","0","0","0","5","0","5","0","1","3","5","0","1","2","47","40","5","3","0.00","0","0.00","7.32","10.98","0","0.00","5","0","0","0.00","0","0","1","10.98","1","0","0","0","0","12","4","5","0","1","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","0","99","0","85","0","24","0","0","5","0","1","1","1","2","5","0","5","0","49","40","1","1","5.35","0.00","0","5","0","0","0","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","10","4","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","5","1","1","0","1","4","6","5","0","0","5","0","0","1","1","5","5","0","5","12","1","2","0","0","4","4","5","3","50","0","5","13","0","13","0","8","5","3","5","3","0","2","2","3","5","2","13","0","1","1","1","0","3","4","4","5","16","16","0","0","12","0","0","0","1","9","0","0","0","0","1","3","25100","14000","400","8.84","766","7.45","5.23","2","2","2","2","1","0","0","0","8571","8","0.3","2","3","2","5","5","0","1","7","8","0","0","0","0","0","0","0","0","0","1","4","2","16","0","0","0","0","0","0","1","363","2253","2","4396"
"3","2254","13","0","0","0","0","0","1","1","1","6","0","0","2","0","0","0","17000","0","0","0","0","0","500","0","0","0","0","0","0","951","0","0","0","1960","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","3","18.70","2960","1300","0","0","0","416","0","0","0","0","0","0","2080","0","120","0","0","0","0","0","0","100","0","0","0","0","0","12000","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","12100","0","3","999","19","0","0","0","0","0","8400","0","0","0","0","0","0","0","8400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1571","1878","800","1943","979","1269","1509","2170","1617","407","3568","8912","23","2","22","3","51","1","49","1","9","1","1","0","0","0","1","1","10000","5","0","5","1","1","5","0","0","0","5","0","0","1","2","1","5","0","1","1","1","5","0","16","171","92","937","24","0","0","0","0","0","5","0","5","0","1","3","5","0","5","0","49","40","5","1","6.00","1","5.75","0.00","0.00","0","0.00","5","0","0","0.00","0","0","1","5.75","5","5","0","0","0","6","4","1","1","1","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","1","0","0","1","29","0","1","1","1","4","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","1","1","1","0","1","1","3","1","1","97","5","0","0","1","1","5","5","0","5","11","5","0","0","0","2","2","14","2","50","0","5","17","0","41","0","7","7","5","21","19","18","4","2","5","1","3","13","0","1","1","5","5","1","1","2","1","31","31","0","0","12","0","0","0","1","2","0","0","0","0","1","2","20500","12000","8400","6.93","1021","6.12","0.00","2","2","3","3","1","0","0","0","3400","5","0.6","2","4","4","5","3","0","1","6","6","0","0","1","0","0","0","0","0","0","2","4","1","32","0","0","0","0","0","0","1","363","2254","2","5062"
