"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173_1","V173_2","V174","V175","V176","V177_1","V177_2","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V197_A","V197_B","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V243_A","V243_B","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282_1","V282_2","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440"
"3","12620","1262","0","18500","185","0","0","0","0","0","0","0","150","0","100","0","0","0","115","0","0","0","500","0","250","1","0","0","2","658","2435","0","0","156","0","1396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","0","300","0","0","0","2300","0","0","0","0","0","2","0","4690","0","0","833","0","0","0","0","7722","0","0","0","0","0","0","0","0","0","0","507","45","0","0","1","100000240","6","4","50","1","5","1","5","0","0","1","2","2","5","5","0","2","1","2","2","67","60","1","0","0","0","0","2","0","0","0","5","0","5","0","0","0","0","0","0","0","37","2","1","0","0","2","65","1500","1","1","5","1","0","0","1","3","1","4","4","9","1","1","1","0","1","2","1","1","4","0","0","4","5","0","0","0","0","4","0","0","0","0","0","2","1","1","1","1","1","0","0","5","0","0","1","2","2","5","5","98","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","1","5","0","0","0.00","1","32","0","0","0","0","0","0","0","4","1","0","0","5","0","5","0","0","2","0","0","3","6","0","0","0","5","0","0","0","0","5","5","0","0","1","0","1","0","0","0","0","5","4","4","4","4","2","1","0","2","5","8","5","0","0","0","0","0","1","5","1","1","1","1","1","1","5","5","1","1","1","5","1","5","47","3","7","0","5","4","5","4","0","1110","0","9432","9432","7887","3.17","3.87","11.99","14873","18167","56216","450","1846","5876","1396","2300","2.12","99.99","99.99","7","7","7","7","8","9","9","0","2","6","2","3","4","5","7","3","9","9","5","5","1","3","3","3","1","0","0","2","0","6","5","64","5","7","3700","5","3","9","0","0","7","7","6","0.4","0","0","0","1","8","7","4","2","4","2","5","1","4","4","7","0","3.91","3.91","2.93","2.93","3.78","3.78","3.02","3.02","7","7","7","8","1","0","0","0","0","0","0","6","4","4","1","1","3","2","0","2","5","1","0","0","1","4","1","6","122","135","237","0","22","2019"
"3","12630","1263","0","0","0","0","0","0","780","0","0","0","250","0","0","0","0","0","90","0","660","0","0","0","0","0","0","0","2","715","2646","0","0","128","0","1378","0","0","0","0","0","0","0","0","0","1912","0","0","0","96","0","0","0","700","0","0","0","900","0","0","0","0","0","2908","0","0","0","0","0","1","0","2932","5000","0","5000","0","0","0","0","6660","0","493","1193","0","0","0","0","0","2","0","507","45","0","0","1","100000240","8","4","999","3","5","5","0","0","0","5","0","0","0","5","0","2","1","2","1","38","0","2","6","1","0","0","3","0","0","0","5","0","5","0","0","0","0","0","1","1","29","1","1","0","0","1","66","1225","1","1","1","1","2","1","1","3","5","0","0","0","1","1","1","0","1","2","5","0","4","0","0","3","5","0","0","0","0","4","0","0","0","0","0","3","1","1","2","1","3","0","0","5","0","0","1","2","2","5","5","98","1","4","332","917","1","2","4","4","5","3","5","5","0","5","5","0","0.00","0","0","4","5","5","5","5","5","5","0","2","3","5","1","4","5","5","0","0.00","5","5","5","5","6","0","0","0","0.00","4","25","3","6","0","0","0","0","0","0","0","0","0","5","6","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","5","5","0","0","1","0","1","0","0","0","0","5","3","2","3","2","3","1","0","2","5","8","1","0","0","0","0","0","5","1","1","1","1","5","1","1","5","5","1","1","1","1","1","5","45","3","4","0","9","8","5","2","0","0","0","6660","5467","4437","2.52","2.07","6.21","7380","6058","18195","1780","4351","2309","1378","2812","1.93","2.62","99.99","6","6","6","5","6","6","6","2","5","3","2","3","4","3","5","3","5","9","4","4","1","2","3","3","0","4","0","0","0","3","0","19","1","9","1560","3","3","9","0","0","5","6","5","0.4","2","2","0","1","6","7","6","5","5","8","7","4","1","4","7","1","2.71","2.71","2.14","2.14","2.60","2.60","2.08","2.08","6","5","6","6","1","0","0","0","0","0","0","4","6","4","0","0","1","1","0","0","1","1","1","0","0","4","1","6","86","78","135","0","22","2268"
"3","12640","1264","0","18000","180","0","0","0","0","0","0","0","150","0","75","0","0","0","75","0","0","0","0","0","0","0","0","0","2","658","2435","0","0","128","0","1916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","0","37","0","0","0","2037","0","0","0","0","0","2","0","4821","0","0","0","0","0","0","0","6500","0","0","0","0","0","0","0","0","0","0","507","45","0","0","1","100000240","7","4","50","2","6","1","5","0","0","1","1","1","5","5","0","2","1","2","2","65","60","1","0","0","0","0","2","0","0","0","5","0","5","0","0","0","0","0","0","0","26","1","1","0","0","1","67","1850","1","1","5","1","0","0","1","1","5","0","0","0","1","1","1","0","2","3","1","1","4","0","0","3","5","0","0","0","0","4","0","0","0","0","0","2","1","1","2","1","3","0","0","5","0","0","1","2","2","5","5","98","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","1","25","0","0","0","0","0","0","0","6","1","0","0","5","0","5","0","0","0","0","0","3","6","0","0","0","5","0","0","0","0","5","5","0","0","1","0","5","0","0","0","0","5","4","3","4","3","4","4","0","3","5","7","5","0","0","0","0","0","1","5","1","1","3","1","1","1","5","9","9","1","1","5","1","5","45","3","7","0","5","4","5","8","0","1080","0","7655","7655","6170","2.67","3.14","9.38","12869","15156","45206","405","2321","4179","1916","2037","2.91","99.99","99.99","6","7","7","6","8","9","9","0","3","5","2","3","4","4","6","4","9","9","1","1","1","3","3","3","0","0","0","0","0","6","5","63","5","7","3000","5","3","9","0","0","5","6","7","0.3","0","0","0","1","8","7","3","1","4","2","6","1","1","3","8","0","3.29","3.29","2.47","2.47","3.18","3.18","2.54","2.54","6","7","7","7","1","0","0","0","0","0","0","6","4","3","1","1","2","0","0","0","1","1","1","0","0","3","1","7","113","123","213","0","22","2019"
"3","12650","1265","0","1500","23","0","0","0","0","0","0","0","150","0","0","0","0","0","40","0","0","0","50","0","20","0","120","0","2","743","2749","0","0","21","0","499","0","300","1","0","0","0","0","0","0","3380","0","0","0","0","0","96","0","0","0","0","0","1500","0","20","0","0","0","4996","0","0","0","0","0","2","0","3342","3000","100","3500","0","0","0","0","3500","0","258","258","0","0","0","0","0","0","0","435","42","0","0","4","100000689","1","4","55","3","3","1","5","0","0","5","0","0","0","5","0","2","1","2","2","54","53","1","0","0","1","0","2","0","0","0","5","0","5","0","0","0","0","0","0","0","23","2","1","0","0","1","60","100","3","3","5","1","0","0","5","0","1","4","1","1","1","5","0","1","0","0","5","0","3","0","0","8","1","7","7","7","7","4","0","0","0","0","0","2","1","1","2","3","5","2","0","5","0","0","1","2","2","5","5","98","1","8","801","17","3","0","0","0","0","0","5","5","0","0","5","0","0.00","0","0","5","5","2","5","5","5","5","0","0","0","7","5","8","0","5","0","0.00","9","9","9","9","4","0","0","0","0.00","1","22","0","0","9","912","877","1","2","3","5","0","7","5","0","5","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","5","5","2","2","2","2","5","4","0","0","0","1","1","0","1","0","1","4","0","2","5","8","1","1","0","0","0","0","5","5","5","1","1","1","1","1","1","5","1","1","5","5","5","9","42","1","2","0","5","8","3","2","0","90","0","3940","3682","3419","1.59","1.34","4.60","5319","4476","15379","333","1090","2410","799","4996","1.08","0.89","1.04","4","4","4","4","5","4","5","0","2","3","1","5","2","2","5","1","1","2","1","1","3","3","3","3","0","0","0","0","3","4","4","54","4","5","500","2","1","9","0","0","5","5","4","0.7","0","1","1","3","7","2","3","4","3","0","7","5","1","7","4","0","2.28","1.99","1.71","1.50","2.11","1.85","1.69","1.48","3","3","5","4","3","0","0","0","0","0","0","4","1","2","2","0","4","0","2","0","2","1","1","0","1","5","1","2","73","67","124","0","25","2248"
"3","12660","1266","0","1500","23","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","629","2327","0","0","0","0","1040","0","50","1","40","0","0","0","0","0","400","0","0","0","0","0","0","0","60","0","0","0","1540","0","90","1","0","0","2030","0","0","0","0","0","1","0","3810","300","0","460","0","0","0","0","1971","0","0","60","0","0","0","0","0","0","0","435","42","0","0","4","100000689","2","4","55","7","5","1","5","0","0","5","0","0","0","5","0","2","1","2","1","48","0","2","6","1","0","0","3","0","0","0","5","0","5","0","0","0","0","0","1","1","41","1","1","0","0","1","55","50","5","5","5","5","0","0","5","0","5","0","0","0","1","1","5","1","0","0","5","0","4","0","0","0","0","6","5","6","5","4","6","5","6","5","1","3","1","1","2","2","5","2","1","5","0","0","1","2","2","5","5","98","1","7","984","769","1","2","1","5","9","5","5","9","0","5","5","0","0.00","0","0","4","5","5","5","5","5","5","4","4","2","2","5","2","0","5","0","0.00","1","0","1","0","0","0","0","0","0.00","3","28","1","6","0","0","0","0","0","0","0","0","0","5","1","5","0","0","1","0","0","2","0","0","0","1","0","0","0","1","1","5","5","2","1","2","1","5","0","0","0","0","1","4","0","4","0","1","5","0","2","2","8","1","3","0","2","0","0","5","5","5","5","1","1","5","9","1","5","1","1","1","1","5","1","42","1","4","0","5","7","1","2","0","90","0","2151","2091","1961","0.85","0.90","3.12","3227","3424","11878","40","1140","831","1090","2030","1.73","0.75","99.99","2","3","3","2","3","3","3","0","2","1","2","3","1","1","4","2","1","9","13","8","2","2","3","3","0","0","0","2","3","4","0","24","1","9","300","1","1","9","0","0","6","8","5","0.4","2","2","2","3","7","1","4","6","5","2","8","4","1","9","3","1","0.80","0.80","0.63","0.63","0.77","0.77","0.62","0.62","2","2","2","3","1","0","0","0","0","0","0","5","1","2","0","0","2","0","0","0","1","1","1","0","1","5","1","3","57","59","109","0","23","2268"
"3","12670","1267","0","4000","60","0","0","0","0","0","0","0","50","0","0","0","0","0","40","0","0","0","200","0","6","0","1080","0","2","658","2435","78","0","0","0","1664","0","0","0","0","0","0","0","0","0","3060","0","0","0","0","0","0","0","0","0","0","0","2000","0","6","0","0","0","5066","0","0","0","0","0","2","0","3307","10530","0","18000","0","0","0","0","18000","0","2796","2796","0","0","0","0","0","0","0","435","42","0","0","4","100000689","3","4","50","1","4","1","5","0","0","5","0","0","0","5","0","2","1","2","2","59","57","1","0","0","1","1","2","0","1","1","5","0","5","0","0","0","0","0","0","0","22","2","1","0","0","1","64","675","1","1","5","1","0","0","1","5","1","4","3","1","1","1","1","0","9","3","5","0","4","1","5","0","0","0","0","0","0","2","0","0","0","0","0","4","1","1","2","2","3","1","0","5","0","0","1","2","2","5","5","98","1","3","245","417","3","0","0","0","0","0","5","5","0","4","5","0","0.00","0","0","5","5","5","5","5","5","5","0","0","1","6","5","8","0","5","0","0.00","1","0","1","0","9","0","0","0","0.00","1","22","0","0","0","0","0","0","0","4","1","0","0","2","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","5","1","1","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","1","5","8","5","0","0","2","0","0","1","1","1","1","1","1","1","1","5","1","5","1","1","1","5","1","42","3","0","0","5","5","1","1","0","240","0","18440","15644","15294","7.39","6.42","23.24","24446","21246","76865","1230","5690","12310","1664","5066","2.53","3.44","99.99","9","9","9","9","9","9","9","2","6","8","2","6","6","6","8","4","6","9","0","1","1","3","3","3","0","0","0","0","0","5","5","58","5","6","1000","3","2","9","0","0","5","5","5","0.5","0","0","2","2","7","9","2","3","4","6","5","6","2","3","7","0","8.19","8.19","6.16","6.16","7.60","7.60","6.07","6.07","9","9","9","9","2","0","0","0","0","0","0","5","6","2","2","0","3","0","0","2","2","1","1","0","1","3","1","6","156","146","277","0","25","2248"
"3","12680","1268","0","13300","133","2","0","0","0","0","0","0","250","0","0","0","0","0","120","0","0","0","25","0","12","0","138","0","3","956","2867","0","0","0","0","1300","0","0","0","0","0","0","0","0","0","2000","0","0","0","80","0","1280","0","240","0","0","0","1800","0","12","0","0","0","5172","0","0","0","0","0","2","0","3254","4000","2500","6500","0","0","0","0","6500","0","577","817","0","0","0","0","0","0","0","587","32","0","0","2","100000564","17","4","60","4","6","1","5","0","0","5","0","0","0","2","1","3","1","3","2","38","32","1","1","0","0","0","3","0","0","0","1","3","5","0","0","0","0","0","0","0","37","2","1","0","0","3","65","1795","1","3","5","3","0","0","5","0","1","2","1","0","1","1","1","0","9","3","5","0","3","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","1","1","1","2","3","0","0","5","0","0","1","0","0","5","5","98","1","6","664","389","1","1","4","4","1","2","5","9","0","4","5","0","0.00","0","0","4","5","5","5","5","5","5","0","1","1","6","1","4","5","5","0","0.00","1","0","1","0","6","0","0","0","0.00","1","24","0","3","9","999","208","3","4","4","1","6","0","5","5","5","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","5","5","2","3","1","0","3","0","0","0","0","5","2","1","2","1","2","1","0","1","5","8","1","0","0","0","0","0","1","5","1","1","1","5","5","1","5","1","2","1","1","5","1","4","32","1","4","0","1","2","3","2","0","798","2","7323","6506","5325","2.27","2.27","5.57","7377","7384","18125","641","2758","3742","1300","5092","1.36","2.00","1.95","6","6","6","6","6","6","6","1","3","4","2","6","4","4","5","2","4","3","13","8","1","3","3","3","0","0","3","0","0","3","2","35","3","7","2217","4","3","9","0","0","5","7","6","0.5","0","0","1","1","7","7","6","6","5","4","5","5","0","4","5","1","2.46","2.46","1.90","1.90","2.24","2.24","1.80","1.80","5","5","6","5","2","0","0","0","0","0","0","5","5","2","0","0","3","0","0","0","0","1","1","0","1","4","1","5","86","86","135","0","22","2703"
"3","12690","1269","0","11000","110","2","360","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1680","5039","0","0","182","0","1274","0","25","1","0","0","0","0","0","0","160","0","0","0","0","0","0","0","0","0","0","0","2500","0","25","0","0","0","2685","0","240","0","0","0","1","240","3155","200","0","1160","680","0","680","0","4204","0","0","0","0","0","0","0","0","0","0","587","32","0","0","2","100000564","16","4","60","2","5","1","1","0","0","5","0","0","0","5","0","5","1","5","1","36","0","2","7","4","0","0","5","0","0","0","5","0","5","0","0","0","0","0","5","2","19","0","2","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","0","5","0","2","5","0","4","0","0","4","1","6","2","6","2","4","0","0","0","0","0","1","1","1","1","1","5","2","3","5","0","0","1","2","2","5","5","98","4","9","901","777","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","7","0","0","0","0","0","0","1","0","4","0","0","0","0.00","0","0","0","0","2","5","0","0","0.00","4","18","2","0","0","0","0","0","0","0","0","0","0","5","1","5","0","0","2","0","0","4","0","0","1","0","0","0","1","0","0","5","5","0","0","1","0","3","0","0","0","0","1","2","1","2","1","2","1","0","3","0","8","1","0","0","0","0","0","5","5","5","5","9","5","1","5","1","5","9","3","3","1","5","1","32","4","2","0","5","8","1","2","0","570","2","4799","4799","3779","0.83","0.95","2.25","2632","3005","7097","720","1994","2210","1299","2925","0.77","1.25","99.99","5","5","5","4","2","3","2","1","2","3","2","3","1","1","4","1","2","9","1","1","5","2","3","3","0","0","3","0","3","3","0","18","1","9","2200","4","0","9","0","0","3","3","3","1.0","2","2","2","4","7","0","0","2","4","4","4","2","1","6","4","4","1.06","1.06","0.84","0.84","1.04","1.04","0.83","0.83","2","2","2","2","4","0","0","0","0","0","0","5","2","1","1","1","3","0","0","1","1","1","0","0","1","4","0","2","51","1","84","0","17","3911"
"3","12700","1270","0","0","0","0","0","0","900","0","0","0","240","0","0","0","0","0","60","0","658","0","25","1","12","1","180","0","3","1146","3440","0","0","182","0","754","0","100","0","150","0","480","0","0","0","3430","1","0","0","0","0","420","0","0","0","25","0","1475","0","262","0","0","0","5587","1","1600","0","0","0","2","1600","3047","3000","1000","4000","2000","0","2000","0","6000","0","487","487","0","0","0","0","0","0","0","587","32","0","0","2","100000564","15","4","50","8","5","5","0","0","0","5","0","0","0","1","2","3","2","3","3","22","19","1","0","0","0","0","3","0","0","0","5","0","5","0","0","0","0","0","0","0","0","3","1","0","0","2","65","1630","1","3","1","1","3","1","1","3","1","3","1","0","1","1","5","5","1","2","5","0","3","0","0","4","5","7","0","7","0","1","6","0","6","0","2","2","1","1","2","1","5","0","0","5","0","0","1","2","2","5","5","98","1","4","375","889","1","1","1","8","1","3","1","0","0","4","1","1","2.50","5","2","4","5","5","5","5","5","5","0","0","3","5","0","0","0","1","6","1.10","5","5","1","0","5","0","0","0","0.00","1","19","0","0","9","916","669","1","3","3","1","3","0","5","5","5","0","0","0","0","0","0","0","0","0","0","1","5","1","0","0","3","5","0","0","1","0","1","0","6","3","0","5","4","2","4","2","2","1","4","1","5","8","1","1","9","0","0","0","1","5","9","1","1","3","1","1","5","5","4","1","5","1","1","5","32","3","4","1","1","4","3","4","0","0","0","6755","6268","5128","1.74","1.82","4.47","5315","5552","13634","2038","3279","2721","1190","7187","1.04","0.87","2.38","6","6","6","6","5","5","4","3","4","3","2","6","3","3","5","1","1","4","-19","0","4","3","3","3","0","0","0","4","3","1","1","21","1","6","1800","3","3","9","5","0","3","0","5","0.6","0","0","1","2","6","6","5","8","3","4","5","7","4","5","7","0","2.34","2.34","1.80","1.80","2.12","2.12","1.70","1.70","4","4","5","4","2","0","0","0","0","0","0","4","4","5","2","2","7","1","2","0","5","1","0","0","1","3","1","5","73","75","117","2","22","2618"
"3","12710","1271","0","13300","133","2","0","0","0","0","0","0","250","0","25","0","0","0","100","0","0","0","0","0","0","0","0","0","3","1146","3440","0","0","96","0","780","0","0","0","0","0","0","0","0","0","360","0","0","0","0","0","1470","0","0","0","0","0","1800","0","13","0","0","0","3643","0","0","0","0","0","2","0","4019","1000","4000","5000","0","0","0","0","5000","0","365","365","0","0","0","0","0","0","0","587","32","0","0","2","100000564","18","4","50","2","4","1","5","0","0","1","1","1","5","5","0","3","1","3","3","60","50","1","0","1","0","0","3","0","0","1","5","0","5","0","0","0","0","0","2","1","41","3","1","0","0","1","66","1120","1","1","5","1","0","0","1","5","5","0","0","0","1","1","1","0","0","0","5","0","3","0","0","2","5","0","0","0","0","4","0","0","0","0","0","2","1","1","1","1","3","3","2","5","0","0","1","0","0","5","5","98","3","7","755","769","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","7","0","0","0","0","0","0","1","0","2","0","0","0","0.00","0","0","0","0","6","0","0","0","0.00","1","33","0","0","2","230","857","4","3","4","1","0","0","5","1","5","0","3","0","0","0","0","0","0","0","0","1","5","0","0","0","5","5","2","1","2","2","5","3","2","1","0","5","2","1","2","1","2","1","0","3","5","8","1","0","0","0","0","0","1","5","1","1","3","5","1","1","1","1","2","3","1","5","5","3","32","1","3","0","5","4","3","2","0","798","0","5823","5458","4252","1.45","1.59","3.71","6134","6696","15649","483","1628","3372","780","3643","0.68","2.78","2.72","6","6","6","5","6","6","5","0","2","4","1","4","2","2","5","0","5","5","8","8","1","3","3","3","0","0","3","0","0","5","4","55","4","8","3325","5","3","9","0","0","7","8","4","0.7","0","0","1","2","7","6","1","3","6","4","7","2","0","4","7","0","1.95","1.95","1.50","1.50","1.77","1.77","1.42","1.42","3","3","4","3","3","0","0","0","0","0","0","4","4","0","1","1","2","0","0","0","0","1","1","0","0","4","1","6","76","80","122","0","17","2618"
